File Path,Questions
cat/conditions/musculoskeletal/c_ct_noninflammatory_hereditary_myotonia,"1. 고양이에서 비염성 유전성 근육질환은 무엇인가요?
2. 비염성 유전성 근육질환의 대표적인 증상은 무엇인가요?
3. 비염성 유전성 근육질환이 유용돼진 경우는 어떤 경우인가요?
4. 비염성 유전성 근육질환은 어떻게 진단하나요?
5. 비염성 유전성 근육질환 치료 방법은 무엇인가요?
6. 비염성 유전성 근육질환 유용돈 고양이 관리를 위해 가장 안전한 방법은 무엇인가요?
7. 비염성 유전성 근육질환을 가진 고양이의 전반적인 예후는 어떻게 되나요?
8. 비염성 유전성 근육질환은 유전이 될 수 있나요? 그럼 유전을 막기 위한 방법은 무엇인가요?
9. 비염성 유전성 근육질환을 가진 고양이한테는 어떤 운동이나 활동이 권장되나요?
10. 비염성 유전성 근육질환을 가진 고양이가 추위에 노출되면 어떤 문제가 생길 수 있나요?"
cat/conditions/musculoskeletal/c_ct_atlantoaxial_instability,"1. 고양이의 목에서 발견되는 첫 번째와 두 번째 척추의 기형은 어떻게 발생하나요?
2. Atlantoaxial 불안정성의 증상은 무엇인가요?
3. 고양이의 Atlantoaxial 불안정성은 어떤 원인으로 생기는 것인가요?
4. 고양이에서 Atlantoaxial 불안정성 진단방법은 무엇인가요?
5. Atlantoaxial 불안정성을 가진 고양이를 치료하지 않으면 어떤 문제가 발생하나요?
6. Atlantoaxial 불안정성의 치료법은 무엇인가요?
7. Atlantoaxial 불안정성 수술 후 고양이의 회복률은 얼마나 되나요?
8. 고양이가 Atlantoaxial 불안정성 수술 후 이동을 제한 받아야 하는 이유는 무엇인가요?
9. 고양이의 Atlantoaxial 불안정성을 예방하는 방법은 무엇인가요?"
cat/conditions/musculoskeletal/c_ct_myoclonus,"1. 고양이에서 경련이란 무엇인가요?
2. 고양이에서 경련의 원인은 무엇인가요?
3. 고양이에서 경련의 증상은 무엇인가요?
4. 고양이에서 경련을 어떻게 진단하나요?
5. 고양이에서 경련의 치료 방법은 무엇인가요?
6. 고양이에서 경련의 치료 후 관리 방법은 무엇인가요?
7. 고양이에서 뇌와 척수염이 발생한 경우 어떤 약물 치료가 필요한가요?
8. 고양이에서 경련이 어떤 방식으로 발생하는지 설명해 주세요.
9. 고양이에서 경련을 예방하기 위해 어떤 조치를 취해야 하나요?
10. 고양이의 식습관이 경련에 어떤 영향을 미치나요?
11. 약물치료가 고양이의 경련에 어떤 영향을 미치나요?
12. 임신 중 감염이 고양이에서 경련을 일으킬 수 있나요?
13. 회복기간 중 고양이가 보여줄 수 있는 증상은 무엇인가요?
14. 경련이 주로 발생하는 고양이의 특성은 무엇인가요?
15. 고양이에서 경련의 재발 가능성은 어느 정도인가요?"
cat/conditions/musculoskeletal/c_ct_arthritis_septic,"1. 고양이의 감염성 관절염(Septic Arthritis)이란 무엇인가요?
2. 감염성 관절염이 일어나는 주요 원인은 무엇인가요?
3. 감염성 관절염이 발병한 고양이의 증상은 무엇인가요?
4. 감염성 관절연 식견증이 고양이 에게 영향을 끼치는 방법은 무엇인가요?
5. 감염성 관절염은 어떻게 진단되나요?
6. 감염성 관절연 식견증의 치료 방법은 무엇인가요?
7. 고양이의 감염성 관절연 식견증 관리와 회복에 대한 조언은 무엇인가요?
8. 식은 땀 또는 곰팡이 원인체로 인해 재발할 수 있는 경우, 고양이의 관절을 어떻게 모니터링하나요?
9. 감염성 관절연 식견증으로 인한 합병증은 무엇인가요?
10. 병원 환경에서 관리하는 동안 고양이를 어떻게 편안하게 만드나요?
11. 집에서 감염성 관절염을 관리해야 하는 경우, 어떤 관리 방법이 추천되나요?"
cat/conditions/musculoskeletal/c_ct_temporomandibular_joint_disorders,"1. 턱관절이 무엇인가요?
2. 턱관절 장애의 증상은 무엇인가요?
3. 턱관절에서 고통을 느낄 경우 어떻게 해야 할까요?
4. 턱관절 장애의 주요 원인은 무엇인가요?
5. 애완 동물이 보통 먹이를 섭취할 수 없을 때 어떻게 해야할까요?
6. 턱관절 장애 진단은 어떻게 이루어지나요?
7. X-선 또는 MRI를 통해 턱관절 장애를 진단할 수 있나요?
8. 턱관절 장애의 치료 방법은 무엇인가요?
9. 턱관절 장애 수술 후 어떤 관리가 필요한가요?
10. 턱관절 수술 후에는 어떤 통증 조절 방법이 필요한가요?
11. 통증 제거 약을 어떻게 올바르게 사용하나요?
12. 애완 동물이 통증 제거 약을 과용하게 되면 어떻게 되나요?
13. 급여를 위해 급식관을 사용하지 못하는 경우 어떻게 해야 할까요?
14. 별도의 병이 있을 경우 애완 동물의 턱관절 장애는 어떻게 나타나나요?
15. 턱 그림자 조절로 인해 생기는 근육 긴장은 어떻게 처리해야 하나요?"
cat/conditions/musculoskeletal/osteosarcoma-cats,"1. 고양이의 골암은 어떤 것인가요?
2. 고양이의 골암 증상은 무엇인가요?
3. 고양이에서 골암이 발생하는 이유는 무엇인가요?
4. 고양이의 골암을 어떻게 진단하나요?
5. 고양이의 골암 치료 방법은 무엇인가요?
6. 고양이의 골암을 치료한 후 회복과 관리는 어떻게 이루어지나요?
7. 고양이가 골암을 앓고 있다면 얼마나 오래 살 수 있나요?
8. 고양이의 골암은 통증을 유발하나요?
9. 고양이에서 골암은 얼마나 흔한가요?
10. 고양이에서 발견된 골암의 종류 중에서, 가장 흔한 종류는 무엇인가요?"
cat/conditions/musculoskeletal/c_ct_acromegaly,"1. 고양이에서 아크로메갈리는 어떻게 발병하나요?
2. 아크로메갈리의 증상은 무엇인가요?
3. 아크로메갈리는 어떤 원인으로 발생하나요?
4. 고양이 아크로메갈리의 진단은 어떻게 이루어지나요?
5. 아크로메갈리 진단에 사용되는 검사는 무엇인가요?
6. 아크로메갈리 치료는 어떻게 이루어지나요?
7. 고양이 아크로메갈리를 관리하는 방법은 무엇인가요?
8. 아크로메갈리를 가진 고양이의 생존 시간은 어느 정도인가요?
9. 고양이 아크로메갈리는 어떻게 예방할 수 있나요?
10. 아크로메갈리에 걸린 고양이가 가져올 수 있는 합병증은 무엇인가요?"
cat/conditions/musculoskeletal/c_ct_rhabdomyosarcoma,"1. 고양이에서 Rhabdomyosarcoma란 무엇인가요?
2. Rhabdomyosarcoma의 흔한 증상은 무엇인가요?
3. 고양이가 Rhabdomyosarcoma를 가지게 된 원인은 무엇인가요?
4. Rhabdomyosarcoma 진단은 어떻게 이루어지나요?
5. Rhabdomyosarcoma의 치료 방법은 무엇인가요?
6. Rhabdomyosarcoma 치료 후 관리 방법은 어떻게 되나요?
7. 고양이가 Rhabdomyosarcoma로 인해 합병증을 가질 수 있나요?
8. Rhabdomyosarcoma 환자 고양이의 생활을 어떻게 조절해야 하나요?
9. 고양이의 Rhabdomyosarcoma 치료에 있어서 고려해야 할 주요 사항은 무엇인가요? 
10. Rhabdomyosarcoma 치료 후 재발 가능성은 어떻게 되나요?
11. Rhabdomyosarcoma 예방 방법은 무엇인가요?
12. Rhabdomyosarcoma와 같은 종양이 생긴 후 처음해야 할 일은 무엇인가요?"
cat/conditions/musculoskeletal/c_ct_hereditary_noninflammatory_myopathy,"1. 고양이에게 Hereditary X-Linked Muscular Dystrophy는 어떻게 영향을 미치나요?
2. 어떤 종류의 고양이들이 이 질병에 더 취약한가요?
3. Hereditary X-Linked Muscular Dystrophy의 주요 증상은 무엇인가요?
4. 이 질병은 어떻게 발발하는 건가요?
5. 어떻게 고양이의 여부를 확인할 수 있나요?
6. Creatine kinase 효소수치가 올라가는 게 무슨 의미인가요?
7. 현재 이 질병을 치료하는 방법은 무엇인가요?
8. Glucocorticosteriods를 복용하면 어떤 변화를 볼 수 있나요?
9. 이 질병을 가진 고양이에게 생활 관리에 있어 주의해야 할 점은 무엇인가요?
10. Hereditary X-Linked Muscular Dystrophy가있는 고양이에게 발생할 수 있는 합병증은 무엇인가요?
11. 이 질병을 가진 고양이의 전반적인 예후는 어떤가요?
12. 왜 이 질병을 가진 동물을 번식시키는 것이 비추천되나요?
13. 고양이가 이 질병으로 고통받는 경우 즉시 어떤 조치를 취해야 합니까?"
cat/conditions/musculoskeletal/c_ct_neck_back_pain,"1. 고양이가 어디가 아픈지 어떻게 알 수 있나요?
2. 고양이가 목이나 등이 아프면 어떤 증상이 나타나나요?
3. 고양이의 척추 주변이 부어보이거나 상처가 보인다면 어떻게 해야 하나요?
4. 목이나 등 통증을 일으키는 원인은 무엇인가요?
5. 고양이의 척추 문제를 진단하는 방법은 무엇인가요?
6. 고양이의 목이나 등 통증을 치료하는 방법은 무엇인가요?
7. 수술이 필요한 경우와 필요하지 않은 경우는 어떻게 구분하나요?
8. 고양이가 병원에 입원해야 하는 경우는 어떤 경우인가요?
9. 약물 치료와 수술 치료 중 어떤 것을 선택해야 하나요?
10. 약물 치료를 받는 동안에는 어떤 주의사항이 있나요?
11. 수술 후 고양이의 관리 방법은 무엇인가요?
12. 치료 후 고양이가 다시 활동을 시작하는 시점은 언제인가요?
13. 고양이가 목이나 등의 통증으로 급성 장애를 겪는 경우 어떻게 해야 하나요?
14. 고양이의 척추 문제가 반복되는 경우 어떻게 대처해야 하나요?
15. 고양이가 병원에 입원해야 하는 경우 주인이 어떤 준비를 해야하는가요?
16. 고양이가 척추 문제를 겪을 때 주인이 할 수 있는 집에서의 치료 방법은 무엇인가요?
17. 고양이가 척추 문제로 인해 심각하게 아플 경우 예방할 수 있는 방법은 무엇인가요?
18. 고양이를 위한 물리치료나 리하벌 치료는 필요한가요?"
cat/conditions/musculoskeletal/arthritis-cats,"1. 고양이에서 관절염이란 무엇인가요?
2. 고양이의 관절염 증상은 무엇인가요?
3. 고양이의 관절염 원인은 무엇인가요?
4. 수의사는 어떻게 고양이의 관절염을 진단하나요?
5. 고양이의 관절염 치료 방법은 무엇인가요?
6. 고양이 관절염에 대한 통증 제어 방법은 무엇인가요?
7. 고양이의 관절염을 관리하고 회복하는 방법은 무엇인가요?
8. 고양이의 관절염을 예방하는 방법은 무엇인가요?
9. 고양이에게 관절염 조짐이 나타나면 어떻게 해야 하나요?
10. 고양이에게 관절염이 진행될 수록 어떤 변화가 생기나요?
11. 고양이의 관절염에 대해 알아야 할 중요한 사항은 무엇인가요?
12. 고양이 관절염에 대해 질문한다면 충분한 정보를 얻을 수 있을까요?
13. 고양이의 관절염은 어떤 나이에 시작하나요?
14. 고령화된 고양이의 관절염을 돕는 방법은 무엇인가요?"
cat/conditions/musculoskeletal/c_ct_hypertrophic_osteopathy,"1. 고양이에서 골신생증은 얼마나 흔한가요?
2. 골신생증은 어떤 증상을 초래할 수 있나요?
3. 골신생증은 어떤 원인으로 발생하나요?
4. 골신생증은 어떻게 진단되나요?
5. 골신생증의 치료 방법은 무엇인가요?
6. 보통 얼마나 걸려서 골신생증이 완치되나요?
7. 골신생증이 완치된 후에도 고양이에게 치료가 필요한 경우는 언제인가요?
8. 골신생증의 예후는 어떤가요?
9. 골신생증 환자 고양이의 관리 방법은 어떻게 되나요?
10. 골신생증은 심장 질환, 폐 질환, 주요 장기의 종양 등과 어떤 연관성이 있나요? 
11. 고양이의 골신생증 치료 중 통증을 관리하는 방법은 무엇인가요?
12. 유독 골신생증이 4족에 특히 나타나는 이유는 무엇인가요?
13. 골신생증이 난치성인 경우가 있나요?
14. 혹시 고양이가 골신생증 등의 일부 증상을 보일 때 주인이 취해야하는 첫 번째 조치는 무엇인가요?
15. 골신생증의 진단을 위해 애완 동물 의사는 어떤 검사를 할 수 있나요? 
16. 골신생증 진단 후 애완 동물의 생활과 관리에 필요한 특별한 주의 사항은 무엇인가요?
17. 골신생증은 고양이의 연령과 관계가 있나요? 
18. 골신생증이 항상 통증을 동반하나요?
19. 골 질환의 진행을 줄일 수 있는 방법은 무엇인가요?
20. 고양이에게 최적의 통증 관리 치료를 위하여 어떻게 도와줄 수 있나요?"
cat/conditions/musculoskeletal/c_ct_noninflammatory_myopathy_endocrineathy,"1. ""비염성 근이형증은 어떤 질환인가요?""
2. ""비염성 근이형증의 주요 증상은 무엇인가요?""
3. ""비염성 근이형증은 어떤 원인으로 발생하는건가요?""
4. ""비염성 근이형증 진단은 어떻게 이루어지나요?""
5. ""내고양이가 비염성 근이형증일 경우 특정 검사를 받아야 하나요?""
6. ""비염성 근이형증은 코르티코스테로이드 사용과 어떤 관련이 있는건가요?""
7. ""비염성 근이형증 치료 방법은 무엇인가요?""
8. ""비염성 근이형증이 있는 고양이의 일상 관리는 어떻게 해야 하나요?""
9. ""비염성 근이형증이 있는 고양이의 식사 관리는 어떻게 해야하는가요?""
10. ""비염성 근이형증이 있는 고양이에게 필요한 물리 치료는 무엇인가요?""
11. ""비염성 근이형증의 전반적인 예후는 어떤가요?""
12. ""코르티코스테로이드에 대한 부작용으로 인해 비염성 근이형증이 발생한 경우, 치료를 중단하면 어떻게 되나요?""
13. ""비염성 근이형증으로 인해 근력과 근부피가 정상화되는 데 얼마나 걸리나요?"""
cat/conditions/musculoskeletal/c_ct_muscle_rupture,"1. 고양이의 근육 파열은 어떤 원인으로 발생할 수 있나요?
2. 서열 파열의 증상은 어떻게 확인할 수 있나요?
3. 근육 파열의 급성 단계와 만성 단계의 차이는 무엇인가요?
4. 근육 파열의 자주 발생하는 부위는 어디인가요?
5. 근육 손상을 진단하기 위해 어떤 검사가 필요한가요?
6. 근육 파열을 치료하는 가장 효과적인 방법은 무엇인가요?
7. 근육의 손상 후, 적절한 휴식과 치료를 위해 어떠한 약을 복용해야 하는가요?
8. 근육 파열 후 예방을 위한 운동이나 신체 활동은 어떠한 것들이 있는가요?
9. 자주 손상이 발생하는 근육을 보호하기 위해 애완견에게 어떻게 하면 좋을까요?
10. 근육 파열로 인해 장기적인 문제가 발생할 수 있는가요?
11. 근육 파열이 발생했을 때, 수술을 언제 고려해야 하는가요?
12. 근육 파열의 치료 후에는 어떠한 관리가 필요한가요?
13. 허리치기 근육 파열 후 재발률은 얼마나 되나요?
14. 근육이 심하게 손상된 경우, 근육 파열을 치료하기 위해 현재 상태를 어떻게 개선시킬 수 있나요?
15. 척추 굴곡성이 계속해져 근육이 심하게 파열된 경우, 어떻게 치료할 수 있나요?"
cat/conditions/musculoskeletal/c_ct_polymyositis_dermatomyositis,"1. 고양이의 근육염과 피부근육염은 무엇인가요?
2. 고양이에게서 자주 볼 수 있는 질병인가요?
3. 고양이가 근육염이나 피부근육염에 걸렸다는 것을 어떻게 알 수 있나요?
4. 피부근육염의 주요 증상은 무엇인가요?
5. 근육염과 피부근육염의 주요 원인은 무엇인가요?
6. 근육염과 피부근육염은 어떻게 진단하나요?
7. 크레아틴 키나제 효소 수준을 테스트 하는 이유는 무엇인가요?
8. 고양이가 토하면 어떤 검사를 해야하는가요?
9. 근육염과 피부근육염의 주요 치료법은 무엇인가요?
10. 장기간 스테로이드 치료가 필요한 이유는 무엇인가요?
11. 피부근육염이 있다면 어떤 특별한 관리가 필요한가요?
12. 메가이소프러거스가 발견된 고양이의 특별한 급식 기법이 필요한 이유는 무엇인가요?
13. 토하는 고양이에게 어떻게 영양을 공급해야하는가요?
14. 무릎이 근육염이나 피부근육염에 걸린 고양이는 어떤 보조 케어가 필요한가요?
15. 면역 매개 질환 때문에 근육염이나 피부근육염에 걸린 고양이의 예후는 어떻게 되나요?
16. 암이 근육염이나 피부근육염의 원인이면 예후는 어떻게 되나요?"
cat/conditions/musculoskeletal/c_ct_spinal_malformations,"1. 고양이의 척추와 척추 이상이란 무엇인가요?
2. 척추 이상은 어떠한 유전 특징을 가질까요?
3. 고양이의 척추 이상에 대한 보이는 표시는 무엇인가요?
4. 척추 이상으로 이어지는 척수 압박과 외상의 진행을 어떻게 알 수 있을까요?
5. 척추와 척추 이상에 대한 약물 치료의 한계는 무엇인가요?
6. 척추와 척추 이상의 증상과 유형은 무엇인가요?
7. 다른 동물과 비교하여 특정 견종이 척추 및 척추 이상에 취약한 이유는 무엇인가요?
8. 척추 및 척추 이상을 유발하는 원인은 무엇인가요?
9. 척추 및 척추 이상을 진단하는 방법은 무엇인가요?
10. 척추 및 척추 이상의 치료법은 무엇인가요?
11. 척추 및 척추 이상을 가진 고양이의 관리는 어떻게 이루어져야 하는가요?
12. 척추 및 척추 이상을 가진 고양이는 어떠한 특별한 관리가 필요한가요?
13. 척추 및 척추 이상이 가진 장기적인 증상의 관리는 어떻게 이루어져야하는가요?
14. 척추 및 척추 이상이 유전적인 경우, 어떠한 방법으로 이를 예방할 수 있을까요?"
cat/conditions/musculoskeletal/c_ct_panosteitis,"1. 고양이의 판스테이티스란 무엇인가요? 
2. 판스테이티스는 어떤 품종의 고양이에게 발생할 수 있나요? 
3. 판스테이티스는 고양이의 어떤 신체 부위를 영향을 미치나요? 
4. 판스테이티스 진단을 위해 어떤 검사가 필요한가요? 
5. 고양이의 판스테이티스 치료 방법은 어떤 것이 있나요? 
6. 판스테이티스를 가진 고양이는 어떤 행동이나 증상을 보일 수 있나요? 
7. 진통제 및 염증 제거 약물을 사용하는 경우 어떤 부작용이 나타날 수 있나요? 
8. 판스테이티스로 인해 발생할 수 있는 다른 진료 상황은 무엇인가요? 
9. 판스테이티스를 완화시키기 위해 고양이의 활동량을 어떻게 조절해야 하나요? 
10. 판스테이티스를 가진 고양이에게 주의해야할 점은 무엇인가요? 
11. 판스테이티스는 어떻게 예방할 수 있나요? 
12. 판스테이티스가 치료 후에도 재발할 수 있나요? 
13. 판스테이티스로 인한 통증이 지속될 경우 어떻게 해야 하나요? 
14. 판스테이티스 치료 중 고양이의 전반적인 상태를 확인하기 위해 얼마나 자주 병원을 방문해야 하나요?"
cat/conditions/musculoskeletal/c_ct_osteomyelitis,"1. 고양이의 골수염은 무엇인가요?
2. 골수염이 있는 고양이의 증상은 어떤 것들이 있나요?
3. 고양이 골수염의 원인은 무엇인가요?
4. 고양이에서 골수염이 발생하는 지형적 지역은 어디인가요?
5. 고양이에게 골수염을 진단하는 방법은 무엇인가요?
6. 고양이 골수염의 치료 방법은 무엇인가요?
7. 고양이 골수염의 항생제 치료는 몇 주 동안 이어지나요?
8. 고양이 골수염의 수술 치료가 필요한 경우는 어떤 상황인가요?
9. 고양이의 골수염은 어떻게 반복되나요?
10. 고양이 골수염의 예방 방법은 무엇인가요?
11. 내 고양이가 골수염으로 인해 열과 무기력증을 보이는 경우 어떻게 해야 하나요?
12. 고양이 골수염의 염증은 어떻게 해소하나요?
13. 고양이의 골수염은 통증을 유발하나요?
14. 고양이에게서 반복적으로 골수염이 일어나는 이유는 무엇인가요?
15. 고양이 골수염의 항진균 치료는 어떻게 이루어지나요?
16. 고양이가 골수염으로 인해 먹지 않거나 산책하지 않는 경우 어떻게 해야 하나요?
17. 골수염이 있는 고양이는 병원에서 얼마나 오래 머무른다고 예상되나요? 
18. 고양이 골수염 치료 후 재발을 어떻게 예방하나요?
19. 고양이의 정기 치아 관리가 골수염 예방에 어떻게 도움이 되나요? 
20. 골수염에 걸린 고양이는 어떤 부작용을 가질 수 있나요?"
cat/conditions/musculoskeletal/c_ct_joint_luxation,"1. 고양이에서 관절 탈구는 어떻게 일어나는 건가요?
2. 관절 탈구의 증상은 무엇인가요?
3. 왜 고양이가 다리를 사용하지 못하게 되는 건가요?
4. 관절 탈구의 유형에는 어떤 것들이 있나요?
5. 고양이의 관절 탈구는 어떻게 진단받나요?
6. 관절 탈구의 치료 방법은 무엇인가요?
7. 수술 후 고양이가 경험하게 될 불편함은 어떤 점들이 있나요? 
8. 회복을 위해 어떤 환경이나 관리가 필요한가요?
9. 고양이가 체중을 줄이는 것이 왜 중요한가요?
10. 관절 탈구 병이 재발하는 경우 증상을 어떻게 관리해야 하나요?
11. 수술 후 어떤 비정상적인 증상이 나타날 경우 어떻게 해야하나요? 
12. 통증 제어를 위한 약은 어떻게 관리해야 하는가요? 
13. 관절 탈구로 인한 비정상 발달을 어떻게 교정하는가요? 
14. 수술이 필요없는 경우 어떤 치료 방법이 있나요?
15. 관절 탈구가 발생한 이후 어떤 운동을 피해야 하는가요?"
cat/conditions/musculoskeletal/c_ct_umbilical_hernia_in_cats,"1. 고양이의 배꼽 헤르니아는 무엇인가요?
2. 배꼽 헤르니아의 증상은 무엇인가요?
3. 복잡한 배꼽 헤르니아와 단순한 배꼽 헤르니아의 차이점은 무엇인가요?
4. 고양이가 배꼽 헤르니아를 가지고 있을 경우 어떤 증상을 보일 수 있는가요?
5. 배꼽 헤르니아의 원인은 무엇인가요?
6. 배꼽 헤르니아는 어떻게 진단하나요?
7. 배꼽 헤르니아의 치료 방법은 무엇인가요?
8. 모든 배꼽 헤르니아가 수술적 치료가 필요한 건가요?
9. 배꼽 헤르니아는 어떻게 예방할 수 있나요?
10. 배꼽 헤르니아가 유전적인 경우가 많습니까?
11. 배꼽 헤르니아의 예방법에는 어떤 것들이 있나요?
12. 배꼽 헤르니아가 있는 애완 동물은 번식 시키면 안되나요?"
cat/conditions/musculoskeletal/c_ct_hip_dysplasia,"1. 고양이에서 고관절 이형성은 무엇인가요?
2. 고양이의 고관절 이형성의 증상은 무엇인가요?
3. 고양이에서 고관절 이형성이 발병하는 원인은 무엇인가요?
4. 고관절 이형성이 더 자주 나타나는 품종은 무엇인가요?
5. 고관절 이형성 진단은 어떻게 이루어지나요?
6. 고양이의 고관절 이형성 치료 방법은 무엇인가요?
7. 고양이에게 통증약이나 관절 보충제를 주는 것이 안전한가요?
8. 고양이에서 체중 관리는 어떻게 해야 할까요?
9. 고관절 이형성 치료를 위해 수술을하는 경우가 있나요?
10. 고양이의 고관절 이형성을 장기 관리하는 방법은 무엇인가요?
11. 고양이에서 고관절 이형성을 예방하는 방법은 무엇인가요?
12. 고관절 이형성을 가진 고양이는 어떤 삶을 살 수 있나요?
13. 고양이에서의 고관절 이형성은 통증을 동반하나요?"
cat/conditions/musculoskeletal/c_ct_shoulder_joint_conditions,"1. 견갑골 결절의 증상은 무엇인가요?
2. 어떤 트라우마나 스트레스가 견갑골 결절을 일으킬 수 있나요?
3. 애완 동물의 걷는 모습에서 견갑골 결절을 추정할 수 있는 기호는 무엇인가요?
4. 어떻게 하면 애완 동물의 견갑골 결절을 진단할 수 있나요?
5. 통영의 진단과 치료 방법은 무엇인가요?
6. 애완동물이 견갑골 결절 수술 후 회복 기간 동안 얼마나 활동할 수 있나요?
7. 수술 후 어떤 관리가 필요한가요?
8. 애완 동물이 수술 후 어느 정도 시간이 지나면 다시 기능을 회복하나요?
9. 통영에 대한 제약사항이나 치료 방안은 무엇인가요?
10. 애완동물의 체중 관리가 필요한 이유는 무엇인가요?
11. 서막굴환 및 근육 파열에 대한 치료법은 무엇인가요?
12. 어떤 증상이 나타나면 애완 동물이 대상근 통증을 겪고 있다고 판단할 수 있나요?
13. 무릎 연골 결절 수술 후 어떤 회복과정이 필요한가요?
14. 통영이 경과된 경우에 어떤 증상이 나타나는가요?
15. 애완동물의 유산균 손상을 회복하려면 어떻게 해야 하는가요?
16. 애완 동물의 육아 관리와 활동은 어떤 방식으로 이루어져야 하는가요?"
cat/conditions/musculoskeletal/pectus-excavatum-cats,"1. 고양이에서 Pectus Excavatum이란 무엇인가요?
2. 고양이의 Pectus Excavatum의 증상은 무엇인가요?
3. 고양이의 Pectus Excavatum의 원인은 무엇인가요?
4. 대표적으로 어떤 고양이 품종들이 Pectus Excavatum을 발병하는 경향이 있나요?
5. 수의사는 어떻게 고양이의 Pectus Excavatum을 진단하나요?
6. 아무런 증상이 나타나지 않는 고양이도 Pectus Excavatum을 치료해야 하나요?
7. 고양이의 Pectus Excavatum을 위한 수술적 치료법은 무엇인가요?
8. 장애가 있는 스테르눔과 정상적인 스테르눔 사이에다 판이 삽입되는 내부 스플린팅은 어떤 과정인가요?
9. Pectus Excavatum의 수술 후 회복 과정은 어떻게 되나요?
10. 외부 스플린을 이용한 치료 후에는 어떻게 관리해야 하나요?
11. 고양이의 Pectus Excavatum이 저절로 사라질 수 있나요?
12. 고양이에서 Pectus Excavatum을 치료하지 않으면 어떻게 되나요?"
cat/conditions/musculoskeletal/c_ct_hiatal_hernia,"1. 고양이에게서 식도허니아란 무엇인가요?
2. 식도허니아의 주요 원인은 무엇인가요?
3. 고양이의 식도허니아 증상은 무엇인가요?
4. 어린 고양이가 식도허니아를 얻을 수 있나요?
5. 식도허니아의 진단 방법은 무엇인가요?
6. 고양이가 식도허니아를 가질 때 어떤 치료가 필요한가요?
7. 고양이의 식도허니아를 관리하려면 어떻게 해야 하나요?
8. 식도허니아가 있는 고양이는 특정 식단을 따라야 하나요?
9. 식도허니아 치료 후 고양이의 후유증에 주의해야 할 점은 무엇인가요?
10. 고양이의 식도허니아는 재발이 가능한가요?
11. 식도허니아로 인한 폐렴으로 보이는 증상이 있다면 어떻게 해야 하나요?
12. 식도허니아로 고양이에게 위험한 건 무엇인가요?
13. 고양이가 식도허니아 증상을 보여도 집에서 관리할 수 있나요?
14. 고양이가 식도허니아로 인해 손상된 식도 조직을 치료하기 위해 어떤 약물을 사용할 수 있나요?
15. 식도허니아를 가진 고양이에게 수술이 꼭 필요한가요?
16. 식도허니아 치료 후 어떤 후각관리가 필요한가요?
17. 고양이의 식도허니아는 어떻게 예방할 수 있나요?"
cat/conditions/musculoskeletal/c_ct_spondylosis_deformans,"1. 고양이에서 척추 변형증이란 무엇인가요?
2. 척추 변형증의 증상은 무엇인가요?
3. 척추 변형증의 원인은 무엇인가요?
4. 척추 변형증은 어떤 방법으로 진단할 수 있나요?
5. 척추 변형증의 치료 방법은 무엇인가요?
6. 집에서 척추 변형증으로 고통받는 고양이를 관리하는 방법은 무엇인가요?
7. 고양이 척추 변형증은 어떠한 연령, 품종에서나 발병할 수 있나요?
8. 척추 변형증이 다른 척추 질환과 어떻게 다른가요?
9. 고양이가 척추 변형증으로 인해 애로사항을 겪지 않도록 어떻게 도와줄 수 있나요?
10. 간호 중인 척추 변형증 고양이의 생활 환경에는 어떤 고려 사항이 필요한가요?
11. 고양이의 척추 변형증 진단 후 발병률을 낮추기 위한 예방법은 무엇인가요?
12. 척추 변형증 진단 후 치료가 필요 없는 경우는 어떤 경우인가요?
13. 척추 변형증의 재발 가능성은 어떻게 예방할 수 있나요?
14. 약물 과다 투여로 인한 척추 변형증 고양이의 부작용은 무엇인가요?
15. 척추 변형증 고양이의 식사량이나 식사 습관에 주의해야하는 점은 무엇인가요?
16. 척추 변형증 고양이의 활동 양이나 운동 량이 영향을 미치나요?
17. 척추 변형증이 고양이의 행동에 어떤 변화를 줄 수 있나요? "
cat/conditions/musculoskeletal/c_ct_patellar_luxation,"1. 고양이의 팔꿈치 유착이란 무엇인가요?
2. 고양이에게 팔꿈치 유착이 발생하는 원인은 무엇인가요?
3. 어떻게 고양이의 팔꿈치 유착 증상을 알 수 있나요?
4. 어떻게 팔꿈치 유착이 있는 고양이를 도와줄 수 있나요?
5. 팔꿈치 유착 진단을 위해 수의사는 어떤 검사를 할 수 있나요?
6. 고양이 팔꿈치 유착 치료는 어떻게 이루어집니까?
7. 팔꿈치 유착이 있는 고양이는 수술 후 어떤 회복 과정을 겪나요?
8. 팔꿈치 유착이 진행된 고양이의 예후는 어떻게 되나요?
9. 고양이의 팔꿈치 유착은 스스로 고쳐질 수 있나요?
10. 팔꿈치 유착 증상이 있는 고양이의 체중 감량은 중요한가요?
11. 팔꿈치 유착이 있는 고양이에게 관절 보충제를 사용하는 것이 도움이 되나요?
12. 팔꿈치 유착이 있는 고양이는 통증을 느끼나요?
13. 고양이가 팔꿈치 유착을 가지고있는 경우 어떤 체중 관리 전략을 사용해야 합니까? 
14. 팔꿈치 유착이 있는 고양이의 환경에 어떤 도움을 줄 수 있나요?
15. 팔꿈치 유착이 있는 고양이에게 수술이 절대적으로 필요한 경우는 언제인가요?"
